_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
630b6baebd468b13694c163e||92|91.68|105.8|76.71|460,30,0,2|time|60|-1|1|60|0|51.09|false|false|english|none|normal|false|false|false||1661692846000
630b6afbbd468b13694c11df||90|94.98|99.6|76.9|450,13,4,2|time|60|-1|1|60|0|2.72|false|false|english|none|normal|false|false|false||1661692667000
630a22c85caa2272ab8c3120||77.59|92.44|89.99|73.84|388,24,1,1|time|60|-1|1|60.01|0|1.52|false|false|english|none|normal|false|false|false||1661608648000
630a22875caa2272ab8c2f7a||85|96.12|92.8|77.87|425,11,1,1|time|60|-1|2|60|0|44.04|false|false|english|none|normal|false|false|false||1661608583000
6309cfee5caa2272ab2cae5b||69.79|86.7|89.79|67.32|349,31,11,3|time|60|-1|4|60.01|1|39.09|false|false|english|none|normal|false|false|false||1661587438000
6309cde95caa2272ab288fc1||80.6|91.75|94.6|73.89|403,24,4,0|time|60|-1|2|60|0|16.04|false|false|english|none|normal|false|false|false||1661586921000
6309cd8f5caa2272ab288dc4||65.19|84.35|81.99|52.71|326,24,14,4|time|60|-1|2|60.01|5|19.06|false|false|english|none|normal|false|false|false||1661586831000
6309cd385caa2272ab288bcf||82.97|94|93.37|74.08|415,17,1,6|time|60|-1|0|60.02|0|0|false|false|english|none|normal|false|false|false||1661586744000
6309ccad5caa2272ab2888d4||77.59|93.16|90.58|76.01|388,15,5,5|time|60|-1|1|60.01|0|54.03|false|false|english|none|normal|false|false|false||1661586605000
6309cc335caa2272ab28864b||82.79|92.31|96.18|77.75|414,18,7,4|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661586483000
6309cbf45caa2272ab2884f4||91.4|94.5|101.6|77.79|457,16,1,1|time|60|-1|2|60|0|24.75|false|false|english|none|normal|false|false|false||1661586420000
6309c9355caa2272ab246397||87.4|95.19|95.6|77.09|437,15,1,1|time|60|-1|3|60|0|6.99|false|false|english|none|normal|false|false|false||1661585717000
6309c8e65caa2272ab2461df||86.6|94.38|96|74.9|433,15,3,1|time|60|-1|1|60|0|8.34|false|false|english|none|normal|false|false|false||1661585638000
6309c89b5caa2272ab246030||88.99|95.7|97.58|77.06|445,9,5,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661585563000
6309842a5caa2272abd16ecf||83.39|90.35|101.58|78.28|417,28,5,5|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661568042000
630983c85caa2272abd16c6f||87.2|92.54|99.2|75.82|436,23,2,3|time|60|-1|2|60|0|6.29|false|false|english|none|normal|false|false|false||1661567944000
6309837d5caa2272abd16a9d||94|95.19|104|76.57|470,13,3,1|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1661567869000
630983045caa2272abd167f1||79.79|92.46|92.78|76.17|399,21,2,1|time|60|-1|1|60.01|0|1.27|false|false|english|none|normal|false|false|false||1661567748000
630982ba5caa2272abd1665c||86.79|91.75|99.38|79.43|434,23,6,1|time|60|-1|1|60.01|0|11.94|false|false|english|none|normal|false|false|false||1661567674000
6309825f5caa2272abd16472||82.8|93.17|96.6|76.82|414,19,3,3|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1661567583000
63097c165caa2272abc91c2c||88.79|94.76|99.18|78.15|444,12,4,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661565974000
63097bc85caa2272abc91ab1||94.78|94.96|103.18|80.87|474,17,2,0|time|60|-1|1|60.01|0|6.33|false|false|english|none|normal|false|false|false||1661565896000
63097b6a5caa2272abc918c3||79.6|91.12|94.6|82.2|398,23,6,1|time|60|-1|2|60|0|61.03|false|false|english|none|normal|false|false|false||1661565802000
63097aeb5caa2272abc9162b||90.98|91.48|105.58|78.66|455,28,3,6|time|60|-1|2|60.01|0|13.06|false|false|english|none|normal|false|false|false||1661565675000
63097a855caa2272abc500d6||78.99|88.61|96.38|74.1|395,36,4,0|time|60|-1|1|60.01|0|54.4|false|false|english|none|normal|false|false|false||1661565573000
63097a105caa2272abc4fe72||91.18|94.44|100.78|76.47|456,18,0,1|time|60|-1|2|60.01|0|4.53|false|false|english|none|normal|false|false|false||1661565456000
630845df5caa2272ab5a8142||86.39|96.2|94.78|77.04|432,8,3,2|time|60|-1|6|60.01|0|70.57|false|false|english|none|normal|false|false|false||1661486559000
630844f95caa2272ab5669f6||85.2|93.33|96|75.32|426,20,2,3|time|60|-1|1|60|0|1.21|false|false|english|none|normal|false|false|false||1661486329000
630844b85caa2272ab56686c||79.79|93.72|92.38|73.46|399,17,1,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661486264000
630844685caa2272ab566671||85.39|93.03|97.58|79.37|427,21,3,1|time|60|-1|1|60.01|0|4.38|false|false|english|none|normal|false|false|false||1661486184000
6308440d5caa2272ab566449||79.99|92.21|94.98|78.09|400,22,2,0|time|60|-1|4|60.01|0|53.04|false|false|english|none|normal|false|false|false||1661486093000
630843935caa2272ab5660f5||89.19|91.98|102.18|80.77|446,23,5,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661485971000
630843555caa2272ab565f56||89.99|95.93|98.18|78.54|450,10,3,0|time|60|-1|5|60.01|0|112.65|false|false|english|none|normal|false|false|false||1661485909000
6308427c5caa2272ab5659c4||84.8|91.13|99.2|79.3|424,29,3,1|time|60|-1|1|60|0|9.02|false|false|english|none|normal|false|false|false||1661485692000
630841d45caa2272ab5655bb||83.59|91.77|97.18|77.27|418,24,3,5|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661485524000
6308417c5caa2272ab524224||90.18|94.84|100.78|79.82|451,13,4,1|time|60|-1|1|60.01|0|0.92|false|false|english|none|normal|false|false|false||1661485436000
6308413a5caa2272ab5240a8||90.8|95.33|98.6|80.49|454,14,1,3|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1661485370000
630771655caa2272ab5c2ccd||83.39|95.88|92.18|73.7|417,10,1,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661432165000
630771275caa2272ab5c2ad2||75.2|91.53|87.4|75.69|376,25,1,4|time|60|-1|1|60|0|27.97|false|false|english|none|normal|false|false|false||1661432103000
630744cf5caa2272ab2a4601||81.99|91.65|98.18|76.66|410,24,3,1|time|60|-1|1|60.01|0|24.16|false|false|english|none|normal|false|false|false||1661420751000
630744705caa2272ab2633ea||96.6|95.44|105.2|79.03|483,14,2,3|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1661420656000
63073ec45caa2272ab2202ec||84.19|92.93|98.98|76.83|421,21,1,3|time|60|-1|2|60.01|0|2.27|false|false|english|none|normal|false|false|false||1661419204000
63073e765caa2272ab220145||93.78|94.22|103.78|78.49|469,18,3,1|time|60|-1|1|60.01|0|25.16|false|false|english|none|normal|false|false|false||1661419126000
630729665caa2272ab092bee||93.18|95.74|103.38|83.04|466,8,5,0|time|60|-1|1|60.01|0|1.06|false|false|english|none|normal|false|false|false||1661413734000
6306db765caa2272abadfd90||76.99|89.81|94.18|74.23|385,27,6,2|time|60|-1|15|60.01|0|162.2|false|false|english|none|normal|false|false|false||1661393782000
6306d94d5caa2272aba9e076||96.38|92.67|109.18|81|482,26,3,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661393229000
6306d8c35caa2272aba9dcc5||92.2|93.16|105.2|81.33|461,22,3,3|time|60|-1|1|60|0|18.9|false|false|english|none|normal|false|false|false||1661393091000
6306d82d5caa2272aba9d8c9||86.39|92.73|98.98|79.28|432,23,2,2|time|60|-1|8|60.01|0|101.32|false|false|english|none|normal|false|false|false||1661392941000
6306d5a65caa2272aba5b891||91.78|92.54|104.58|81.85|459,24,3,4|time|60|-1|3|60.01|0|35.09|false|false|english|none|normal|false|false|false||1661392294000
6306d5345caa2272aba5b5fc||85.99|87.78|107.98|82.43|430,42,5,4|time|60|-1|1|60.01|0|16.46|false|false|english|none|normal|false|false|false||1661392180000
6306d4d15caa2272aba5b368||87.4|92.64|100.6|76.84|437,22,4,4|time|60|-1|6|60|0|57.76|false|false|english|none|normal|false|false|false||1661392081000
6306d4445caa2272aba5afe2||87.2|92.5|101.4|82|436,23,3,3|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1661391940000
6305d3435caa2272ab722fdd||94.98|93.94|105.58|78.46|475,20,4,0|time|60|-1|5|60.01|0|59.23|false|false|english|none|normal|false|false|false||1661326147000
63058b715caa2272ab1f5eb1||81.4|93.7|92|70.2|407,16,2,1|time|60|-1|8|60|0|169.22|false|false|english|none|normal|false|false|false||1661307761000
63058a6f5caa2272ab1f5772||86.39|94.3|94.78|75.69|432,17,2,2|time|60|-1|13|60.01|0|213.63|false|false|english|none|normal|false|false|false||1661307503000
6305891f5caa2272ab1b4127||88.4|95.31|98|80.62|442,13,1,1|time|60|-1|3|60|0|14.69|false|false|english|none|normal|false|false|false||1661307167000
630588a75caa2272ab1b3df8||89.19|94.32|98.58|75.15|446,13,5,2|time|60|-1|5|60.01|0|56.5|false|false|english|none|normal|false|false|false||1661307047000
630588095caa2272ab1b39d5||94.78|94.66|104.78|78.59|474,19,1,4|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661306889000
630587c25caa2272ab1b381b||99.18|94.85|108.78|86.36|496,18,3,1|time|60|-1|1|60.01|0|0.73|false|false|english|none|normal|false|false|false||1661306818000
6304e7735caa2272ab5c40af||82.99|92.78|96.98|80.02|415,20,3,2|time|60|-1|5|60.01|0|52.69|false|false|english|none|normal|false|false|false||1661265779000
6304a02e5caa2272ab093622||87.57|92.25|103.17|77.92|438,22,4,3|time|60|-1|9|60.02|0|223.04|false|false|english|none|normal|false|false|false||1661247534000
63048fab5caa2272abf49687||95.38|94|106.58|79.03|477,16,5,4|time|60|-1|2|60.01|0|4.34|false|false|english|none|normal|false|false|false||1661243307000
630486ed5caa2272abec4ae4||86.39|90.7|105.38|80.6|432,26,8,2|time|60|-1|9|60.01|0|109.14|false|false|english|none|normal|false|false|false||1661241069000
630486145caa2272abec45e2||93.78|94.86|104.98|79.28|469,11,5,0|time|60|-1|1|60.01|0|0.02|false|false|english|none|normal|false|false|false||1661240852000
630484ba5caa2272abe83218||91.98|93.63|103.58|81.33|460,20,1,2|time|60|-1|1|60.01|0|25.54|false|false|english|none|normal|false|false|false||1661240506000
630484495caa2272abe82f99||87.59|94.86|97.18|75.55|438,15,2,0|time|60|-1|4|60.01|0|75.05|false|false|english|none|normal|false|false|false||1661240393000
630431325caa2272ab892414||81.57|93.62|93.97|77.14|204,9,0,3|time|30|-1|2|30.01|0|11.28|false|false|english|none|normal|false|false|false||1661219122000
630430ec5caa2272ab851709||87|93.61|100.2|74.61|435,20,1,3|time|60|-1|2|60|0|0.38|false|false|english|none|normal|false|false|false||1661219052000
63042ec15caa2272ab8508fe||93.6|94.71|105.8|82.37|468,15,3,2|time|60|-1|3|60|0|40.56|false|false|english|none|normal|false|false|false||1661218497000
63042e315caa2272ab85057c||86|91.11|101.2|78.64|430,29,3,3|time|60|-1|1|60|0|25.7|false|false|english|none|normal|false|false|false||1661218353000
63042db55caa2272ab850282||77.4|88.75|97.8|81.55|387,34,4,1|time|60|-1|2|60|0|35.42|false|false|english|none|normal|false|false|false||1661218229000
63042d485caa2272ab80f4b2||92.6|96.75|98.6|79.15|463,9,2,1|time|60|-1|4|60|0|15.81|false|false|english|none|normal|false|false|false||1661218120000
63042ccc5caa2272ab80f189||85.2|90.73|99.2|81.67|426,30,5,4|time|60|-1|5|60|0|83.61|false|false|english|none|normal|false|false|false||1661217996000
63042c105caa2272ab80ed23||87.99|92.16|101.98|79.68|440,18,9,3|time|60|-1|6|60.01|0|18.49|false|false|english|none|normal|false|false|false||1661217808000
63042bb25caa2272ab80eac3||80|90.57|97.6|77.73|400,28,2,3|time|60|-1|4|60|0|15.97|false|false|english|none|normal|false|false|false||1661217714000
6303b1ec5caa2272abf02a95||78.4|92.19|89.6|76.62|392,23,2,1|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1661186540000
6303b1ae5caa2272abf02845||80.4|92.95|93.6|78.57|402,20,1,4|time|60|-1|4|60|0|9.13|false|false|english|none|normal|false|false|false||1661186478000
6303afa35caa2272abf015a5||81.99|92.52|96.18|75.42|410,21,4,2|time|60|-1|8|60.01|0|51.26|false|false|english|none|normal|false|false|false||1661185955000
6303ae635caa2272abebffcc||86.39|91.45|100.58|79.21|432,26,3,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661185635000
63036e374d8250424f2966f0||83.77|90.04|100.37|78.96|419,32,3,3|time|60|-1|3|60.02|0|29.93|false|false|english|none|normal|false|false|false||1661169207000
6302f2804d8250424f993706||90.38|88.93|111.98|81.48|452,36,8,3|time|60|-1|1|60.01|0|0.77|false|false|english|none|normal|false|false|false||1661137536000
6302f16d4d8250424f993047||86.39|93.24|100.58|75.26|432,18,5,0|time|60|-1|4|60.01|0|106.12|false|false|english|none|normal|false|false|false||1661137261000
6302f04f4d8250424f95206b||90.98|91.54|103.98|79.29|455,26,6,1|time|60|-1|1|60.01|0|46.34|false|false|english|none|normal|false|false|false||1661136975000
6302efc34d8250424f951d30||88.99|92.66|103.38|77.82|445,21,4,0|time|60|-1|5|60.01|0|121.17|false|false|english|none|normal|false|false|false||1661136835000
6302ee9b4d8250424f9515b5||83|91.26|98.4|75.63|415,25,5,2|time|60|-1|6|60|0|91.23|false|false|english|none|normal|false|false|false||1661136539000
6302edf54d8250424f951187||89.39|94.37|99.38|79.91|447,15,3,0|time|60|-1|5|60.01|0|14.06|false|false|english|none|normal|false|false|false||1661136373000
6302ed964d8250424f9105c1||92.98|95.89|102.18|80.65|465,12,2,0|time|60|-1|3|60.01|0|15.01|false|false|english|none|normal|false|false|false||1661136278000
63024d5e4d8250424fd7fa06||83.19|92.34|96.58|79.66|416,22,3,4|time|60|-1|1|60.01|0|26.87|false|false|english|none|normal|false|false|false||1661095262000
6301dfb64d8250424f58879a||75.99|92.19|89.59|72.83|380,21,2,2|time|60|-1|4|60.01|0|45.36|false|false|english|none|normal|false|false|false||1661067190000
630191584d8250424ffa3b8d||76.99|89.85|94.58|72.49|385,29,3,3|time|60|-1|10|60.01|0|114.35|false|false|english|none|normal|false|false|false||1661047128000
63018fb54d8250424ffa33fe||84.79|89.75|103.18|78.91|424,31,4,6|time|60|-1|2|60.01|0|88.65|false|false|english|none|normal|false|false|false||1661046709000
63018ec94d8250424ffa2ff2||91.38|92.32|106.78|82.63|457,24,4,2|time|60|-1|3|60.01|0|63.78|false|false|english|none|normal|false|false|false||1661046473000
63018d4a4d8250424ff621ca||94.58|95.23|104.78|78.9|473,11,5,1|time|60|-1|10|60.01|0|97.77|false|false|english|none|normal|false|false|false||1661046090000
6300de694d8250424f2d393c||97.98|94.4|106.98|80.2|490,18,2,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661001321000
6300ddb84d8250424f292de6||89.2|92.66|103.6|77.93|446,22,3,11|time|60|-1|2|60|0|9.33|false|false|english|none|normal|false|false|false||1661001144000
6300dd614d8250424f292bec||81.39|89.04|102.18|77.57|407,35,4,3|time|60|-1|6|60.01|0|72.99|false|false|english|none|normal|false|false|false||1661001057000
6300dc644d8250424f292690||93.58|89.91|110.98|82.06|468,35,6,6|time|60|-1|1|60.01|0|0.02|false|false|english|none|normal|false|false|false||1661000804000
6300dc1e4d8250424f292516||85.19|90.75|103.78|82.49|426,26,7,0|time|60|-1|4|60.01|0|88.75|false|false|english|none|normal|false|false|false||1661000734000
6300da9f4d8250424f251602||88.79|91.92|103.98|80.28|444,26,3,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661000351000
6300da4d4d8250424f25145b||92.38|94.39|103.38|79.01|462,18,0,2|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661000269000
6300da0c4d8250424f251315||86.39|90.96|101.58|80.34|432,27,4,4|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1661000204000
6300d9c24d8250424f251174||90.58|92.71|106.98|82.47|453,23,3,1|time|60|-1|1|60.01|0|2.74|false|false|english|none|normal|false|false|false||1661000130000
62ff8e314d8250424fa2d252||85.37|94.39|96.17|78.94|427,15,1,7|time|60|-1|0|60.02|0|0|false|false|english|none|normal|false|false|false||1660915249000
62ff8df34d8250424fa2cfda||81.59|94.29|90.98|75.3|408,17,1,1|time|60|-1|3|60.01|0|63.16|false|false|english|none|normal|false|false|false||1660915187000
62ff8d464d8250424fa2c9f8||83.2|93.75|96|81.6|416,18,0,2|time|60|-1|2|60|0|7.51|false|false|english|none|normal|false|false|false||1660915014000
62ff8cf34d8250424fa2c732||83|91.46|98.4|82.22|415,25,3,2|time|60|-1|6|60|0|63.72|false|false|english|none|normal|false|false|false||1660914931000
62feee114d8250424fe61d20||83.99|94.09|94.78|74.61|420,17,1,3|time|60|-1|16|60.01|0|105.58|false|false|english|none|normal|false|false|false||1660874257000
62feed4c4d8250424fe6187d||89.79|94.61|100.18|81.86|449,15,3,1|time|60|-1|16|60.01|0|134|false|false|english|none|normal|false|false|false||1660874060000
62feea5c4d8250424fe20207||90.58|90.64|106.78|80.68|453,31,3,8|time|60|-1|20|60.01|0|154.64|false|false|english|none|normal|false|false|false||1660873307000
62fee8854d8250424fe1f729||88.77|92.94|101.97|82.88|444,19,5,2|time|60|-1|8|60.02|0|97.43|false|false|english|none|normal|false|false|false||1660872837000
62fee7c14d8250424fe1f25f||88.39|92.94|101.98|79.12|442,22,2,6|time|60|-1|1|60.01|0|1.29|false|false|english|none|normal|false|false|false||1660872641000
62fee7624d8250424fddeb83||78.79|90.74|97.18|78.77|394,25,5,5|time|60|-1|13|60.01|0|157.52|false|false|english|none|normal|false|false|false||1660872546000
62fee65a4d8250424fdde474||88.77|94.73|98.57|79.75|444,17,0,4|time|60|-1|2|60.02|0|36.06|false|false|english|none|normal|false|false|false||1660872282000
62fee5ed4d8250424fdde1db||85.59|87.43|108.18|80.85|428,40,7,7|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1660872173000
62fe3c2a4d8250424f1855b3||93.18|95.91|102.58|80.61|466,14,0,0|time|60|-1|3|60.01|0|34.61|false|false|english|none|normal|false|false|false||1660828714000
62fe3ac34d8250424f14482c||82.39|92.09|98.58|77.44|412,23,2,1|time|60|-1|1|60.01|0|5.47|false|false|english|none|normal|false|false|false||1660828355000
62fe07d14d8250424fdadd3d||93.6|94.49|105.2|78.52|468,14,5,2|time|60|-1|1|60|0|1.69|false|false|english|none|normal|false|false|false||1660815313000
62fe075a4d8250424fdadaf2|true|99.6|96.96|105.2|76.78|498,10,2,1|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1660815194000
62fe07174d8250424fdad994||90.78|93.82|103.58|76.65|454,15,6,0|time|60|-1|3|60.01|0|7.57|false|false|english|none|normal|false|false|false||1660815127000
62fe05674d8250424fd6cde9||89.79|93.41|103.18|77.92|449,21,1,7|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1660814695000
62fe05264d8250424fd6cc70||92.38|93.83|103.78|83.14|462,19,2,3|time|60|-1|1|60.01|0|11.92|false|false|english|none|normal|false|false|false||1660814630000
62fe03f04d8250424fd6c5c7||90.58|94.25|100.78|79.82|453,18,2,2|time|60|-1|3|60.01|0|5.88|false|false|english|none|normal|false|false|false||1660814320000
62fdf0534d8250424fbe4611||87.8|94.96|99.2|83.79|439,11,3,1|time|60|-1|7|60|0|86.31|false|false|english|none|normal|false|false|false||1660809299000
62fdee234d8250424fbe39c5||86.59|91.19|102.18|79.61|433,28,3,1|time|60|-1|7|60.01|0|82.98|false|false|english|none|normal|false|false|false||1660808739000
62fded744d8250424fba32fc||90.38|93.95|102.38|79.99|452,16,4,1|time|60|-1|1|60.01|0|8.21|false|false|english|none|normal|false|false|false||1660808564000
62fdece64d8250424fba2fb2||96.78|94.31|108.98|84.14|484,17,3,5|time|60|-1|1|60.01|0|0.37|false|false|english|none|normal|false|false|false||1660808422000
62fdec964d8250424fba2dca||93.38|94.34|102.38|80.22|467,15,5,0|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1660808342000
62fdec544d8250424fba2c27||84.57|92.25|100.57|77.67|423,21,3,6|time|60|-1|4|60.02|0|76.51|false|false|english|none|normal|false|false|false||1660808276000
62fdaa944d8250424f6c6ea4||87.79|89.31|104.78|80.18|439,37,4,2|time|60|-1|2|60.01|0|3.74|false|false|english|none|normal|false|false|false||1660791444000
62fdaa3e4d8250424f6c6c93||86.19|92.67|98.18|79.13|431,23,2,4|time|60|-1|2|60.01|0|13.45|false|false|english|none|normal|false|false|false||1660791358000
62fda8194d8250424f6c5ec2||84.79|90.54|99.18|77.73|424,31,2,3|time|60|-1|20|60.01|0|182.42|false|false|english|none|normal|false|false|false||1660790809000
62fda5fa4d8250424f684f44||85.59|90.94|101.58|81.39|428,29,4,1|time|60|-1|2|60.01|0|12.69|false|false|english|none|normal|false|false|false||1660790266000
62fda5674d8250424f684b93||75.59|87.27|98.98|78.7|378,38,7,4|time|60|-1|3|60.01|0|61.24|false|false|english|none|normal|false|false|false||1660790119000
62fda4e44d8250424f68484f||92.2|92.8|105.6|79.27|461,20,5,2|time|60|-1|5|60|0|31.98|false|false|english|none|normal|false|false|false||1660789988000
62fcf1044d8250424f971154||81.39|87.92|100.98|77.01|407,39,6,3|time|60|-1|3|60.01|0|6.71|false|false|english|none|normal|false|false|false||1660743940000
62fcf0ab4d8250424f930cc2||87.4|89.94|103.4|78.7|437,32,5,3|time|60|-1|1|60|0|5.13|false|false|english|none|normal|false|false|false||1660743851000
62fcf0424d8250424f93093f||88.8|92.49|101.2|75.76|444,25,0,8|time|60|-1|2|60|0|52.95|false|false|english|none|normal|false|false|false||1660743746000
62fcefc64d8250424f930546||88.4|94.02|100.4|82.14|442,17,1,3|time|60|-1|1|60|0|1.75|false|false|english|none|normal|false|false|false||1660743622000
62fcef744d8250424f9302e1||82.77|92.59|97.17|76.61|414,17,5,11|time|60|-1|1|60.02|0|12.1|false|false|english|none|normal|false|false|false||1660743540000
62fcef264d8250424f930041||88.99|91.78|102.18|79.05|445,26,3,6|time|60|-1|1|60.01|0|3.24|false|false|english|none|normal|false|false|false||1660743462000
62fceeb24d8250424f92fc36||89.99|90.39|108.18|84.25|450,32,3,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1660743346000
62faf9254d8250424f4a84c0||76.6|87.45|98.8|81.27|383,38,5,9|time|60|-1|1|60|0|6.12|false|false|english|none|normal|false|false|false||1660614949000
62faf8794d8250424f4a80c1||81.39|89.96|99.58|78.3|407,25,9,2|time|60|-1|3|60.01|0|45.5|false|false|english|none|normal|false|false|false||1660614777000
62faf66f4d8250424f467547||83.8|90.26|100.6|81.25|419,31,2,4|time|60|-1|2|60|0|3.85|false|false|english|none|normal|false|false|false||1660614255000
62faf62a4d8250424f467396||90.38|92.32|104.18|81.14|452,23,3,8|time|60|-1|2|60.01|0|3.59|false|false|english|none|normal|false|false|false||1660614186000
62faf4b14d8250424f466a87||76.8|88.22|96.8|74.81|384,33,5,7|time|60|-1|11|60|0|95.08|false|false|english|none|normal|false|false|false||1660613809000
62faf4044d8250424f466666||93.38|93.88|104.58|80.23|467,18,4,2|time|60|-1|9|60.01|0|152.14|false|false|english|none|normal|false|false|false||1660613636000
62faf2dd4d8250424f426097||83.2|91.68|98.6|78.33|416,25,2,9|time|60|-1|2|60|0|26.74|false|false|english|none|normal|false|false|false||1660613341000
62faf27a4d8250424f425e3a||89.79|92.78|105.18|82.78|449,24,1,4|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1660613242000
62faf23a4d8250424f425cc7||87.57|91.7|101.17|82.5|438,28,1,6|time|60|-1|5|60.02|0|75.01|false|false|english|none|normal|false|false|false||1660613178000
62faf1434d8250424f4256a3||97.2|94.54|106|80.67|486,19,1,3|time|60|-1|1|60|0|0.02|false|false|english|none|normal|false|false|false||1660612931000
62fa03de4d8250424f2ca98d||89|93.76|99.4|81.81|445,18,2,4|time|60|-1|3|60|0|23.48|false|false|english|none|normal|false|false|false||1660552158000
62f9f7474d8250424f2063fe||86|92.67|98.2|71.56|430,22,2,2|time|60|-1|1|60|0|0.75|false|false|english|none|normal|false|false|false||1660548935000
62f9f7054d8250424f206259||84|91.93|101.6|77.75|420,21,5,3|time|60|-1|2|60|0|29.72|false|false|english|none|normal|false|false|false||1660548869000
62f9c36a4d8250424fe35884||98|96.36|104.4|82.91|490,12,1,0|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1660535658000
62f9c3284d8250424fe356d9||94.6|95.78|104.2|78.82|473,11,2,1|time|60|-1|1|60|0|5.5|false|false|english|none|normal|false|false|false||1660535592000
62f9a4dc4d8250424fbebf7c||86.59|91.83|102.78|81.38|433,26,1,4|time|60|-1|3|60.01|0|31.67|false|false|english|none|normal|false|false|false||1660527836000
62f9a44a4d8250424fbebbfb||83.2|90.38|99.8|79.47|416,30,2,7|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1660527690000
62f9a3944d8250424fbeb7b1||87.4|93.36|102.4|79.43|437,18,4,1|time|60|-1|1|60|0|14.01|false|false|english|none|normal|false|false|false||1660527508000
62f9a33d4d8250424fbeb5c6||85.2|91.83|102.8|80.78|426,25,4,4|time|60|-1|2|60|0|34.09|false|false|english|none|normal|false|false|false||1660527421000
62f9a2c74d8250424fbeb310||88.8|91.14|103.8|81.02|444,29,4,4|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1660527303000
62f9a2284d8250424fbeaf9d||83.6|92.29|96|76.17|418,23,3,1|time|60|-1|2|60|1|76.69|false|false|english|none|normal|false|false|false||1660527144000
62f9a1834d8250424fbaafc7||94.98|94.17|106.18|81.3|475,17,3,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1660526979000
62f9a1344d8250424fbaae3a||79.59|90.12|99.18|81.81|398,29,4,4|time|60|-1|1|60.01|0|2.97|false|false|english|none|normal|false|false|false||1660526900000
62f9a0f24d8250424fbaacf7||85.39|92.71|98.78|78.69|427,21,3,2|time|60|-1|1|60.01|0|29.89|false|false|english|none|normal|false|false|false||1660526834000
62f9a0904d8250424fbaab11||91.2|93.67|104.2|77.02|456,19,2,5|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1660526736000
62f85eca4d8250424f49608a||70|85.06|96.4|80.45|350,43,5,6|time|60|-1|5|60|0|44.16|false|false|english|none|normal|false|false|false||1660444362000
62f85e594d8250424f495e61||83.79|89.71|102.98|80.24|419,32,4,5|time|60|-1|1|60.01|0|1.58|false|false|english|none|normal|false|false|false||1660444249000
62f85d3d4d8250424f455d3b||86.39|93.5|98.38|78.55|432,18,3,2|time|60|-1|1|60.01|0|3.13|false|false|english|none|normal|false|false|false||1660443965000
62f85c034d8250424f45573d||85.2|90.61|102.2|76.08|426,29,3,4|time|60|-1|1|60|0|5.16|false|false|english|none|normal|false|false|false||1660443651000
62f85ae14d8250424f4551a2||87.79|91.14|101.18|78.71|439,28,4,1|time|60|-1|1|60.01|0|6.25|false|false|english|none|normal|false|false|false||1660443361000
62f859564d8250424f414f21||86.8|92.95|105|81.03|434,20,2,5|time|60|-1|1|60|0|2|false|false|english|none|normal|false|false|false||1660442966000
62f859124d8250424f414ddc||85.2|89.94|107.4|82.52|426,30,5,6|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1660442898000
