Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6217458e1d87327f379632e3,,54.19,94.53,62.19,70.01,"271,7,4,0",time,60,-1,1,60.01,0,4.62,false,false,english_1k,none,normal,false,false,false,,1645692303000
621745321d87327f378e93d2,,43.39,93.56,52.78,66.5,"217,10,0,0",time,60,-1,1,60.02,1,17.3,false,false,english_1k,none,normal,false,false,false,,1645692211000
621744df1d87327f378e924f,,50.59,94.14,57.99,66.61,"253,10,1,0",time,60,-1,1,60.01,0,26.56,false,false,english_1k,none,normal,false,false,false,,1645692128000
621744831d87327f378e90c8,,44.99,92.55,56.39,62.9,"225,13,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645692035000
6217442d1d87327f3786f19a,true,61.39,96.98,66.19,72.41,"307,6,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645691950000
621743e91d87327f3786f014,,51.79,95.45,57.19,65.46,"259,8,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645691882000
621743a71d87327f3786eeb3,,51.59,97.14,55.99,68.79,"258,4,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645691816000
621743621d87327f3786ed3d,,45.99,91.29,57.39,67.82,"230,15,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645691746000
621743201d87327f377f4e94,,56.39,94.19,61.99,72.82,"282,12,1,1",time,60,-1,1,60.01,0,4.51,false,false,english_1k,none,normal,false,false,false,,1645691680000
621742cb1d87327f377f4cb5,,48.79,93.08,57.79,68.63,"244,13,1,0",time,60,-1,1,60.01,0,1.52,false,false,english_1k,none,normal,false,false,false,,1645691595000
6217427f1d87327f377f4b21,,48.79,93.43,57.79,65.79,"244,11,1,1",time,60,-1,1,60.01,0,7.03,false,false,english_1k,none,normal,false,false,false,,1645691519000
62165124e6cc297373f06eb5,,50.4,96.03,55.4,68.59,"252,7,0,0",time,60,-1,0,60,1,0,false,false,english_1k,none,normal,false,false,false,,1645629733000
621650e3e6cc297373f06c66,,48.99,95.68,55.59,67.05,"245,6,0,2",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645629668000
62165094e6cc297373ecd908,,48.99,96.06,55.79,67.67,"245,6,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645629589000
6215e20d37b90a54ff847d55,true,58.39,98.7,61.59,74.99,"292,2,0,0",time,60,-1,1,60.01,0,1.66,false,false,english_1k,none,normal,false,false,false,,1645601294000
6215ac3937b90a54ff25e813,true,58.19,96.5,62.79,70.12,"291,7,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645587514000
6215abfb37b90a54ff25e692,,48.19,92.44,58.19,61.48,"241,14,1,0",time,60,-1,0,60.01,1,0,false,false,english_1k,none,normal,false,false,false,,1645587451000
6215abb137b90a54ff25e4b7,,53.79,97.23,57.79,66.85,"269,5,0,0",time,60,-1,3,60.01,0,7.4,false,false,english_1k,none,normal,false,false,false,,1645587377000
6215a12737b90a54ffe14c01,,52.39,96.56,58.19,67.44,"262,6,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645584679000
62158f8a37b90a54ff6efe96,,45.18,93.66,53.57,67.44,"226,9,1,0",time,60,-1,1,60.03,0,0.83,false,false,english_1k,none,normal,false,false,false,,1645580170000
62158f2737b90a54ff67653c,,50.4,95.21,58.4,64.72,"252,8,0,0",time,60,-1,1,60,0,0.7,false,false,english_1k,none,normal,false,false,false,,1645580071000
62158ee737b90a54ff6763d7,,47.17,95.54,53.76,69.13,"236,6,1,0",time,60,-1,2,60.04,0,18.74,false,false,english_1k,none,normal,false,false,false,,1645580007000
62158e8537b90a54ff676171,,47.77,92.66,57.16,66.75,"239,14,0,0",time,60,-1,1,60.04,0,26.79,false,false,english_1k,none,normal,false,false,false,,1645579909000
62158e2237b90a54ff675f1d,,54.75,96.64,59.55,65.14,"274,6,0,0",time,60,-1,1,60.05,0,22.08,false,false,english_1k,none,normal,false,false,false,,1645579810000
62158dc537b90a54ff5fc591,,49.79,94.72,56.79,64.69,"249,9,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645579718000
62158d8137b90a54ff5fc3f1,,46.98,92.11,60.77,68.62,"235,14,1,0",time,60,-1,2,60.03,0,1.25,false,false,english_1k,none,normal,false,false,false,,1645579649000
62158d3c37b90a54ff5fc249,,47.18,93.14,55.37,67.61,"236,12,0,2",time,60,-1,2,60.03,0,12.59,false,false,english_1k,none,normal,false,false,false,,1645579580000
62158cea37b90a54ff5c30be,,43.78,93.38,54.37,62.35,"219,10,0,1",time,60,-1,1,60.03,1,0.89,false,false,english_1k,none,normal,false,false,false,,1645579499000
62158ca337b90a54ff58272c,,49.97,91.64,59.76,75.56,"250,17,0,1",time,60,-1,3,60.04,0,41.6,false,false,english_1k,none,normal,false,false,false,,1645579427000
62158c2437b90a54ff58240a,,50.37,92.23,59.16,69.74,"252,13,2,0",time,60,-1,1,60.04,0,1.36,false,false,english_1k,none,normal,false,false,false,,1645579301000
62158bdc37b90a54ff582224,,52.37,97.19,56.97,64.86,"262,5,0,0",time,60,-1,1,60.03,0,2.63,false,false,english_1k,none,normal,false,false,false,,1645579228000
6214f721999bd5da832232a1,,50.99,97.15,56.19,67.28,"255,4,0,1",time,60,-1,1,60.01,0,14.79,false,false,english_1k,none,normal,false,false,false,,1645541153000
6214f6a4999bd5da831a985e,,45.78,93.14,55.38,75.59,"229,10,1,0",time,60,-1,0,60.02,0,0,false,false,english_1k,none,normal,false,false,false,,1645541029000
6214f660999bd5da831a9564,,47.2,95.19,54,69.51,"236,8,0,0",time,60,-1,1,60,0,1.16,false,false,english_1k,none,normal,false,false,false,,1645540961000
6214f61d999bd5da831a92d0,,47.99,94.29,55.99,68.3,"240,9,0,2",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645540894000
6214f590999bd5da8312f813,,48.19,95.09,56.99,68.87,"241,7,0,3",time,60,-1,4,60.01,1,43.17,false,false,english_1k,none,normal,false,false,false,,1645540753000
6214f51d999bd5da8312f383,,49.2,93.19,55.8,66.96,"246,13,0,1",time,60,-1,1,60,0,0.74,false,false,english_1k,none,normal,false,false,false,,1645540637000
6214f4da999bd5da8312f0ce,,47.99,94.24,55.59,67.76,"240,9,0,0",time,60,-1,2,60.01,0,2.38,false,false,english_1k,none,normal,false,false,false,,1645540571000
6214f494999bd5da8312ee0d,,49.79,95.99,54.79,73.67,"249,7,0,0",time,60,-1,2,60.01,0,6.88,false,false,english_1k,none,normal,false,false,false,,1645540500000
6214f43e999bd5da830b55ad,,43.59,90.91,54.99,66.14,"218,15,1,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645540415000
6214f3e6999bd5da830b5218,,48.59,95.39,56.39,61.7,"243,7,0,0",time,60,-1,1,60.01,0,7.12,false,false,english_1k,none,normal,false,false,false,,1645540327000
6214f345999bd5da8303b673,,50.99,95.16,57.79,71.01,"255,9,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645540165000
6214f2f2999bd5da8303b305,,53.59,95.65,59.79,63.29,"268,8,1,0",time,60,-1,1,60.01,0,2.55,false,false,english_1k,none,normal,false,false,false,,1645540083000
6214f29b999bd5da8303af7b,,51.19,95.76,56.59,72.88,"256,7,1,0",time,60,-1,1,60.01,0,50.4,false,false,english_1k,none,normal,false,false,false,,1645539996000
6214f1dd999bd5da83fc12e9,,44.59,90.39,56.19,67.04,"223,15,2,1",time,60,-1,2,60.01,0,6.06,false,false,english_1k,none,normal,false,false,false,,1645539805000
6214f191999bd5da83fc0fcc,,45.19,95.83,52.79,70.6,"226,5,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645539729000
6214f14c999bd5da83fc0d0e,,48.99,93.2,58.79,72.44,"245,11,1,3",time,60,-1,1,60.01,0,0.8,false,false,english_1k,none,normal,false,false,false,,1645539660000
6214f09c999bd5da83f47133,,52.99,92.48,61.19,76.07,"265,16,1,0",time,60,-1,7,60.01,0,79.67,false,false,english_1k,none,normal,false,false,false,,1645539484000
621448f0999bd5da83bc0858,,52.99,93.83,61.59,69.31,"265,11,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645496561000
6214486c999bd5da83bc0481,,47.4,92.25,56.8,67.31,"237,13,1,1",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1645496428000
62144828999bd5da83b46f6b,,50.79,95.41,56.59,69.26,"254,8,0,1",time,60,-1,4,60.01,0,25,false,false,english_1k,none,normal,false,false,false,,1645496360000
621447bd999bd5da83b46c55,,49.19,95.36,55.99,68.06,"246,7,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645496253000
62144768999bd5da83b46a2d,,53.39,94.68,60.19,72.17,"267,9,1,0",time,60,-1,3,60.01,0,3.94,false,false,english_1k,none,normal,false,false,false,,1645496168000
6214470c999bd5da83acd4b6,,49.59,95.37,56.19,65.69,"248,8,0,0",time,60,-1,3,60.01,0,4.17,false,false,english_1k,none,normal,false,false,false,,1645496076000
621446be999bd5da83acd2af,,48.59,96.67,53.99,62.5,"243,5,0,0",time,60,-1,1,60.01,1,1.93,false,false,english_1k,none,normal,false,false,false,,1645495999000
6214467a999bd5da83acd10a,,45.19,95.58,49.79,62.99,"226,7,0,0",time,60,-1,5,60.01,0,42.58,false,false,english_1k,none,normal,false,false,false,,1645495930000
621445f8999bd5da83accdff,,47.99,93.33,56.99,61.84,"240,12,1,0",time,60,-1,2,60.01,0,1.84,false,false,english_1k,none,normal,false,false,false,,1645495801000
621445ad999bd5da83a53918,,47.79,95.27,54.99,66.85,"239,7,1,0",time,60,-1,2,60.01,0,16.37,false,false,english_1k,none,normal,false,false,false,,1645495726000
62144553999bd5da83a536da,,49.59,94.14,57.99,68.59,"248,9,2,1",time,60,-1,2,60.01,0,6.56,false,false,english_1k,none,normal,false,false,false,,1645495635000
62144504999bd5da83a534e2,,52.99,95.33,59.99,69.45,"265,8,1,0",time,60,-1,1,60.01,0,0.26,false,false,english_1k,none,normal,false,false,false,,1645495557000
621444bf999bd5da83a1a582,,43.99,93.01,54.38,69.74,"220,10,1,0",time,60,-1,4,60.02,0,10.68,false,false,english_1k,none,normal,false,false,false,,1645495488000
62144467999bd5da839d9e1e,,44.59,92.51,53.39,65.58,"223,11,2,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645495399000
62144421999bd5da839d9c77,,46.19,91.55,56.79,68.94,"231,15,1,2",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645495330000
6213b240999bd5da83eb748e,,48.79,100,48.79,60.91,"244,0,0,0",time,60,-1,75,60.01,0,684.09,false,false,english_1k,none,normal,false,false,false,,1645457985000
621395f7999bd5da8330fff6,,46.79,95.2,54.19,70.72,"234,7,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645450744000
62139591999bd5da8330fd1c,,48.59,95.64,54.99,68.31,"243,7,1,0",time,60,-1,3,60.01,0,55.04,false,false,english_1k,none,normal,false,false,false,,1645450642000
62139509999bd5da8330f949,,48.39,96.03,55.39,69.35,"242,6,0,0",time,60,-1,4,60.01,0,44.35,false,false,english_1k,none,normal,false,false,false,,1645450506000
62139486999bd5da832964b1,,48.79,95.79,56.99,66.58,"244,6,0,0",time,60,-1,1,60.01,0,18.42,false,false,english_1k,none,normal,false,false,false,,1645450374000
6213935f999bd5da8321cbdb,,49.99,94.18,58.39,74.15,"250,9,1,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645450080000
62139315999bd5da8321c9d7,,49.99,95.67,55.39,68.1,"250,7,0,0",time,60,-1,1,60.01,0,46.08,false,false,english_1k,none,normal,false,false,false,,1645450005000
6212ef8c290574acb259aec3,,48.59,94.96,55.59,66.58,"243,9,0,1",time,60,-1,17,60.01,0,158.48,false,false,english_1k,none,normal,false,false,false,,1645408140000
6212edec290574acb2521523,,44.19,93.01,54.39,65.02,"221,9,2,0",time,60,-1,2,60.01,0,24.57,false,false,english_1k,none,normal,false,false,false,,1645407725000
6212ed72290574acb2521224,,49.6,96.04,55.6,66.12,"248,7,0,0",time,60,-1,2,60,0,4.05,false,false,english_1k,none,normal,false,false,false,,1645407603000
6212ed2b290574acb24a8173,,45.79,95.17,53.79,64.16,"229,7,1,1",time,60,-1,4,60.01,0,27.95,false,false,english_1k,none,normal,false,false,false,,1645407531000
6212ecb4290574acb24a7ea9,,49.19,94.46,57.79,70.04,"246,9,0,1",time,60,-1,7,60.01,0,78.51,false,false,english_1k,none,normal,false,false,false,,1645407412000
6212ec15290574acb242ec4f,,50.99,95.05,56.59,65.15,"255,9,0,1",time,60,-1,5,60.01,0,64.9,false,false,english_1k,none,normal,false,false,false,,1645407254000
6212eb55290574acb242e83a,,49.39,92.41,60.59,68.81,"247,15,0,0",time,60,-1,2,60.01,1,34.22,false,false,english_1k,none,normal,false,false,false,,1645407061000
6212eae6290574acb23b56fd,,47.39,94.39,56.99,66.58,"237,9,0,0",time,60,-1,1,60.01,0,2.99,false,false,english_1k,none,normal,false,false,false,,1645406950000
6212ea9b290574acb23b5553,,44.79,94.62,55.79,64.93,"224,8,1,1",time,60,-1,1,60.01,0,2.31,false,false,english_1k,none,normal,false,false,false,,1645406876000
6212ea55290574acb23b53ae,,49.79,95.1,57.19,68.57,"249,8,0,0",time,60,-1,2,60.01,0,15.36,false,false,english_1k,none,normal,false,false,false,,1645406806000
6212e9fe290574acb23b51bc,,49.79,93.86,58.59,70.31,"249,10,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645406719000
6212e9b7290574acb233c14e,,54,97.84,55.6,64.34,"270,4,0,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1645406648000
6212e976290574acb233bff6,,44.99,91.37,55.59,72.15,"225,16,0,1",time,60,-1,2,60.01,0,2.23,false,false,english_1k,none,normal,false,false,false,,1645406582000
6212e92e290574acb233be71,,44.4,93.8,54.8,71.07,"222,10,0,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1645406510000
6212e8eb290574acb233bd1c,,48.39,92.17,56.19,66.81,"242,16,0,0",time,60,-1,2,60.01,0,1.41,false,false,english_1k,none,normal,false,false,false,,1645406444000
6212e886290574acb22c2be0,,47.19,93.97,56.39,70.34,"236,10,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645406342000
6212e817290574acb22c29ca,true,59.58,93.98,66.38,69.15,"149,7,0,0",time,30,-1,6,30.01,0,54.3,false,false,english,none,normal,false,false,false,,1645406231000
6212e640290574acb2249629,,45.19,94.14,54.59,68.81,"226,9,0,2",time,60,-1,2,60.01,0,14.71,false,false,english_1k,none,normal,false,false,false,,1645405760000
62120d10eddb586cfc142fe9,,52.76,96.85,57.16,70,"264,5,0,0",time,60,-1,3,60.04,0,14.35,false,false,english_1k,none,normal,false,false,false,,1645350161000
62120cc4eddb586cfc142e4b,,49.77,92.52,58.76,70.5,"249,12,3,0",time,60,-1,2,60.04,0,1.03,false,false,english_1k,none,normal,false,false,false,,1645350084000
62120b18eddb586cfc050cab,,44.58,90.56,57.17,72.82,"223,14,3,0",time,60,-1,0,60.03,0,0,false,false,english_1k,none,normal,false,false,false,,1645349656000
62120abfeddb586cfc050ae6,,49.78,92.91,59.17,71.61,"249,12,1,1",time,60,-1,1,60.03,0,10.38,false,false,english_1k,none,normal,false,false,false,,1645349568000
62120a73eddb586cfc05097b,,42.78,93.05,51.57,68.78,"214,11,0,1",time,60,-1,4,60.03,0,16.62,false,false,english_1k,none,normal,false,false,false,,1645349492000
621204c8eddb586cfcdf2d27,,44.57,92.62,54.16,69.62,"223,12,1,0",time,60,-1,7,60.04,0,40.36,false,false,english_1k,none,normal,false,false,false,,1645348040000
6212044beddb586cfcdf2a7b,,48.97,93.24,56.16,66.36,"245,13,1,0",time,60,-1,0,60.04,0,0,false,false,english_1k,none,normal,false,false,false,,1645347915000
621203e8eddb586cfcd79be3,,51.37,96.45,56.36,69.1,"257,6,0,0",time,60,-1,1,60.04,1,1.74,false,false,english_1k,none,normal,false,false,false,,1645347817000
6212031feddb586cfcd797d5,,49.99,93.29,56.59,71.53,"250,12,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645347615000
621202dceddb586cfcd009da,,46.77,93.91,55.76,64.93,"234,9,0,1",time,60,-1,6,60.04,1,24.13,false,false,english_1k,none,normal,false,false,false,,1645347548000
62120274eddb586cfcd007d9,,44.98,92.66,57.17,70.49,"225,11,1,1",time,60,-1,4,60.03,0,44.36,false,false,english_1k,none,normal,false,false,false,,1645347445000
621201e0eddb586cfccc7a7b,,45.18,89.75,56.57,66.69,"226,18,1,2",time,60,-1,1,60.03,0,3.04,false,false,english_1k,none,normal,false,false,false,,1645347297000
6212019aeddb586cfcc87725,,55.76,96.68,60.16,76.56,"279,7,0,1",time,60,-1,1,60.04,0,4.87,false,false,english_1k,none,normal,false,false,false,,1645347227000
62120128eddb586cfcc874c3,true,56.77,98.31,58.97,72.64,"284,3,0,0",time,60,-1,0,60.03,0,0,false,false,english_1k,none,normal,false,false,false,,1645347112000
621200e3eddb586cfcc8735b,,46.39,95.15,53.59,69.02,"232,7,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645347043000
621200a0eddb586cfcc0e55e,,48.76,96,54.95,70.92,"244,6,0,0",time,60,-1,2,60.05,0,34.32,false,false,english_1k,none,normal,false,false,false,,1645346977000
62120024eddb586cfcc0e2ce,,44.98,91.58,56.97,70.57,"225,13,1,0",time,60,-1,0,60.03,0,0,false,false,english_1k,none,normal,false,false,false,,1645346853000
6211ff8eeddb586cfcc0dfa5,,46.36,90.69,57.95,71.69,"232,17,0,2",time,60,-1,1,60.05,0,9.43,false,false,english_1k,none,normal,false,false,false,,1645346702000
6211ff3beddb586cfcb9517d,,48.77,94.96,55.56,67.28,"244,8,0,0",time,60,-1,1,60.04,0,5.63,false,false,english_1k,none,normal,false,false,false,,1645346619000
6211fee3eddb586cfcb94fd3,,43.77,91.45,53.76,71.94,"219,16,0,0",time,60,-1,0,60.04,0,0,false,false,english_1k,none,normal,false,false,false,,1645346531000
62105890eddb586cfc15a06f,,41.99,93.39,51.39,61.87,"210,9,0,2",time,60,-1,4,60.01,0,30.04,false,false,english_1k,none,normal,false,false,false,,1645238416000
621056f1eddb586cfc0687f8,,51.19,93.02,60.19,72.41,"256,12,1,1",time,60,-1,1,60.01,0,2.15,false,false,english_1k,none,normal,false,false,false,,1645238001000
621056aceddb586cfc0686ba,,43.59,92.4,52.58,64.4,"218,13,0,1",time,60,-1,1,60.02,0,7.29,false,false,english_1k,none,normal,false,false,false,,1645237932000
62105660eddb586cfc068545,,51.39,95.52,57.99,69.51,"257,7,1,1",time,60,-1,1,60.01,0,5.73,false,false,english_1k,none,normal,false,false,false,,1645237856000
6210560feddb586cfcfefb83,,42.39,90.04,54.19,67.29,"212,15,2,2",time,60,-1,1,60.01,0,47.07,false,false,english_1k,none,normal,false,false,false,,1645237775000
6210559aeddb586cfcfef8d5,,45.4,91.61,54.8,70.25,"227,15,1,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1645237658000
62105556eddb586cfcfef748,true,55.59,97.98,59.39,72.3,"278,1,2,0",time,60,-1,1,60.01,0,14.34,false,false,english_1k,none,normal,false,false,false,,1645237591000
621054ebeddb586cfcfb6c5a,,48.59,95.91,53.79,64.39,"243,7,0,0",time,60,-1,2,60.01,0,2.16,false,false,english_1k,none,normal,false,false,false,,1645237484000
6210549feddb586cfcf76af1,,45.59,93.86,55.39,64.62,"228,9,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645237408000
62105460eddb586cfcf769b5,,41.39,91.79,53.59,62.89,"207,13,0,1",time,60,-1,2,60.01,0,24.33,false,false,english_1k,none,normal,false,false,false,,1645237345000
621053d2eddb586cfcf766ec,,49.19,92.61,56.79,65.32,"246,14,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645237202000
6210538ceddb586cfcefdd47,,45.39,92.2,56.39,68.85,"227,13,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645237133000
62105345eddb586cfcefdc01,,49.39,95.7,55.79,71.47,"247,6,1,0",time,60,-1,2,60.01,0,13.19,false,false,english_1k,none,normal,false,false,false,,1645237062000
621052f5eddb586cfcefda7e,,44.19,89.27,57.79,73.07,"221,18,3,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645236981000
621052a5eddb586cfcefd8f1,,47.99,92.49,58.59,68.26,"240,13,0,1",time,60,-1,2,60.01,0,27.45,false,false,english_1k,none,normal,false,false,false,,1645236901000
62105234eddb586cfce84eb0,,45.19,91.01,55.59,67.28,"226,16,0,1",time,60,-1,1,60.01,0,1.49,false,false,english_1k,none,normal,false,false,false,,1645236789000
620f52c5eddb586cfc78f6db,,51.17,95.21,58.37,66.56,"256,9,0,0",time,60,-1,3,60.03,0,44.84,false,false,english_1k,none,normal,false,false,false,,1645171397000
620f51caeddb586cfc716d17,,46.59,95.59,54.39,63.66,"233,6,0,0",time,60,-1,1,60.01,0,5,false,false,english_1k,none,normal,false,false,false,,1645171147000
620f517deddb586cfc716b5d,,45.59,93.36,54.19,61.99,"228,10,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645171070000
620f513aeddb586cfc7169c7,,44.59,91.81,56.19,71.23,"223,13,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645171003000
620f50eeeddb586cfc7167eb,,49.8,92.36,57.6,73.43,"249,15,1,2",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1645170926000
620f50a9eddb586cfc69e275,,47.99,93.36,57.19,66.98,"240,12,0,1",time,60,-1,1,60.01,0,25.38,false,false,english_1k,none,normal,false,false,false,,1645170857000
620f5047eddb586cfc69e056,,51.99,96.18,57.59,73.43,"260,6,0,0",time,60,-1,1,60.01,0,3.44,false,false,english_1k,none,normal,false,false,false,,1645170760000
620f4fffeddb586cfc69dea8,true,53.38,95.62,59.38,68.83,"267,5,3,0",time,60,-1,0,60.02,0,0,false,false,english_1k,none,normal,false,false,false,,1645170688000
620f4f8ceddb586cfc62580e,,44.19,90.29,55.59,73,"221,15,2,1",time,60,-1,4,60.01,0,23.97,false,false,english_1k,none,normal,false,false,false,,1645170573000
620f4f28eddb586cfc62558c,,43.39,92.25,54.18,65.12,"217,12,0,0",time,60,-1,0,60.02,0,0,false,false,english_1k,none,normal,false,false,false,,1645170472000
620f4ee5eddb586cfc6253e8,,50.59,94.28,59.39,66.32,"253,9,0,1",time,60,-1,1,60.01,0,21.44,false,false,english_1k,none,normal,false,false,false,,1645170405000
620f4e8aeddb586cfc6251db,,48.59,95.1,57.19,64.41,"243,8,0,0",time,60,-1,1,60.01,0,3.47,false,false,english_1k,none,normal,false,false,false,,1645170314000
620f4e43eddb586cfc5acc25,,46.39,93.82,54.99,67.57,"232,10,0,0",time,60,-1,2,60.01,0,10.66,false,false,english_1k,none,normal,false,false,false,,1645170244000
620f4df0eddb586cfc5aca5d,,51.39,93.52,58.59,67.82,"257,14,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645170161000
620f4da8eddb586cfc5ac8c7,,45.39,91.01,55.59,63.69,"227,17,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645170089000
620f4d62eddb586cfc5ac753,,51.79,94.35,60.19,71.23,"259,9,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645170019000
620e6cc2eddb586cfcb2513d,,46.79,95.47,52.99,68.44,"234,7,0,0",time,60,-1,5,60.01,0,45.84,false,false,english_1k,none,normal,false,false,false,,1645112515000
620e6c41eddb586cfcaec67b,,41.79,91.94,54.59,69.86,"209,13,0,0",time,60,-1,2,60.01,0,5.98,false,false,english_1k,none,normal,false,false,false,,1645112384000
620daf9eeddb586cfcf34a26,,46.99,94.05,53.79,59.81,"235,8,2,1",time,60,-1,2,60.01,1,53.78,false,false,english_1k,none,normal,false,false,false,,1645064095000
620daf1deddb586cfcef4d4e,,48.99,94.96,55.59,63.06,"245,7,1,1",time,60,-1,2,60.01,0,34.19,false,false,english_1k,none,normal,false,false,false,,1645063966000
620dad90eddb586cfce7c5dd,,39.59,91.95,52.19,63.23,"198,9,2,0",time,60,-1,3,60.01,0,19.95,false,false,english_1k,none,normal,false,false,false,,1645063569000
620dad2beddb586cfce046e2,true,52.6,98.55,55.2,72.73,"263,2,0,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1645063468000
620dace8eddb586cfce04533,,49.99,94.64,55.99,63.38,"250,10,0,2",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645063401000
620daca8eddb586cfce043ab,,44.4,93.75,54.4,60.88,"222,9,0,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1645063337000
620dac64eddb586cfce0421c,,45.79,92.91,53.59,64.03,"229,13,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645063268000
620dac21eddb586cfce040b7,,39.19,89.71,54.39,64.11,"196,16,0,0",time,60,-1,1,60.01,1,8.4,false,false,english_1k,none,normal,false,false,false,,1645063202000
620dabcbeddb586cfcd8c201,true,52,96.43,56,68.79,"260,7,0,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1645063116000
620dab88eddb586cfcd8c037,,43.99,93.8,54.79,68.18,"220,9,0,0",time,60,-1,2,60.01,0,4.71,false,false,english_1k,none,normal,false,false,false,,1645063048000
620dab3aeddb586cfcd8be4e,,42.99,91.3,55.19,67.96,"215,12,1,2",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645062971000
620daa76eddb586cfcd13cb3,,42.19,92.57,53.79,65.58,"211,13,0,0",time,60,-1,2,60.01,0,26.18,false,false,english_1k,none,normal,false,false,false,,1645062774000
620daa0deddb586cfcd139e4,,36.79,88.19,54.19,62.86,"184,18,0,2",time,60,-1,1,60.01,2,0.2,false,false,english_1k,none,normal,false,false,false,,1645062669000
620d2292eddb586cfc68ea9d,,48.59,95.68,55.59,65.21,"243,7,0,1",time,60,-1,4,60.01,1,14.01,false,false,english_1k,none,normal,false,false,false,,1645027987000
620d18dceddb586cfc2cb75a,,44.99,93.92,52.59,70.52,"225,9,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645025500000
620d17e1eddb586cfc25337e,,46.19,94.81,53.99,68.71,"231,9,0,0",time,60,-1,2,60.01,0,8.67,false,false,english_1k,none,normal,false,false,false,,1645025250000
620d172deddb586cfc1db31d,,42.39,92.16,50.99,68.25,"212,12,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645025070000
